Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3352-7468-4479-66901,2023-01-10,1673340966,Charged,a12s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,MYR,12.25,0.74,12.99,,,,MY,,,4992313473829035528,Yes,,,
GPA.3357-8902-5077-48591,2023-01-10,1673350225,Charged,umi,No more Ads 4ever (File Viewer - Office Suite),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3302-1364-2587-21037,2023-01-10,1673355403,Charged,a22x,No more Ads 4ever (File Viewer - Office Suite),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Geneve,,1200,CH,,,4992313473829035528,Yes,,,
GPA.3312-7660-8833-65544..0,2023-01-10,1673359794,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,CAD,6.49,0.77,7.26,Sarto,MB,R0A1X0,CA,p1y,,4992313473829035528,Yes,,,
GPA.3384-9261-6419-02421,2023-01-10,1673360829,Charged,gta7litewifi,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.28,1.21,6.49,,,,PT,,,4992313473829035528,Yes,,,
GPA.3309-0883-9723-78280..0,2023-01-10,1673361134,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,JPY,580.00,0.00,580.00,,,6610965,JP,,,4992313473829035528,Yes,,,
GPA.3395-2240-2095-71066,2023-01-10,1673363656,Refund,1919,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,-83.90,-550.00,Dist:Bankura,West Bengal,722102,IN,,,4992313473829035528,Yes,,,
GPA.3365-1059-5407-76507,2023-01-10,1673367053,Charged,gts210lte, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,210.28,14.72,225.00,Bangpat,กรุงเทพมหานคร,10700,TH,,,4992313473829035528,Yes,,,
GPA.3304-7372-7052-40649,2023-01-10,1673367579,Charged,q4q,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,AED,11.42,0.57,11.99,,إمارة الشارقةّ,,AE,,,4992313473829035528,Yes,,,
GPA.3300-2447-8568-51214..2,2023-01-10,1673370521,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,BRL,21.99,0.00,21.99,Belém,PA,66040033,BR,p1m,,4992313473829035528,Yes,,,
GPA.3357-4742-1575-78549,2023-01-10,1673370859,Charged,r8q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3308-2074-9174-57855..0,2023-01-10,1673375147,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,HUF,"1,338.00",361.00,"1,699.00",,,,HU,p1m,,4992313473829035528,Yes,,,
GPA.3333-2863-6414-46113,2023-01-10,1673375455,Charged,a30s, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,77716,MX,,,4992313473829035528,Yes,,,
GPA.3367-6956-4630-24640,2023-01-10,1673376898,Charged,coful,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,BRL,19.99,0.00,19.99,Vila Velha,ES,29109228,BR,,,4992313473829035528,Yes,,,
GPA.3376-0880-4695-59853,2023-01-10,1673377458,Charged,a13x,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.16,3.15,Augusta,ME,04330,US,,,4992313473829035528,Yes,,,
GPA.3306-0691-0246-87849,2023-01-10,1673381667,Charged,d2s,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.47,0.52,2.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3326-5672-8489-52856,2023-01-10,1673381964,Charged,cheetah,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,9.49,0.96,10.45,BOTHELL,WA,98028,US,,,4992313473829035528,Yes,,,
GPA.3337-7090-7305-39163..0,2023-01-10,1673387149,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,BRL,28.99,0.00,28.99,São Paulo,SP,08460-000,BR,,,4992313473829035528,Yes,,,
GPA.3349-9993-0258-62365,2023-01-10,1673389748,Charged,Infinix-X668,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,INR,220.34,39.66,260.00,Saharanpur,Uttar Pradesh,247231,IN,,,4992313473829035528,Yes,,,
GPA.3374-2270-7156-08699..0,2023-01-10,1673391004,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,4.46,1.03,5.49,,,,IE,,,4992313473829035528,Yes,,,
GPA.3330-5142-9608-57138,2023-01-10,1673392676,Charged,oriole,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,4.99,1.00,5.99,,,,GB,p1y,,4992313473829035528,Yes,,,
GPA.3360-4980-6216-56119,2023-01-10,1673393085,Charged,crownlte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,,VN,,,4992313473829035528,Yes,,,
