Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3331-5229-0227-15032,2021-07-03,1625324392,Charged,a50,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,NL
GPA.3322-6104-3668-70396,2021-07-03,1625332915,Charged,winner,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB
GPA.3313-9838-3691-99897,2021-07-03,1625336493,Charged,CatS41,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CHF,2.70,0.00,2.70,Subingen,,4553,CH
GPA.3325-6020-7675-10418,2021-07-03,1625350073,Charged,mmh45lm,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Abatiá,PR,85685000,BR
GPA.3359-9311-3131-59124,2021-07-03,1625354635,Charged,a11q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.18,3.17,GAITHERSBURG,MD,20879,US
GPA.3345-6116-4681-39348,2021-07-04,1625358388,Charged,a71,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RON,23.52,4.47,27.99,,,,RO
GPA.3313-9140-8185-29815,2021-07-04,1625368409,Charged,c2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,3.26,24.99,,,12672,SA
GPA.3349-1678-4746-05934,2021-07-04,1625369379,Charged,SC-02H,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,9100859,JP
GPA.3349-0023-8821-96740,2021-07-04,1625374629,Charged,SC-04J,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,640.00,0.00,640.00,,,891-0603,JP
GPA.3388-5156-1204-42101,2021-07-04,1625384908,Charged,OnePlusNordCE,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3335-7264-8605-70586,2021-07-04,1625390136,Charged,a71,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,HKD,48.00,0.00,48.00,上環,香港島,,HK
GPA.3330-9214-3030-27163,2021-07-04,1625402482,Charged,courbet,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3338-1138-2097-15583,2021-07-04,1625405537,Charged,beyond2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3316-6484-2276-42474,2021-07-04,1625410267,Charged,a51,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",Maipú,REGIÓN METROPOLITANA,9252890,CL
GPA.3334-1651-4625-16835,2021-07-04,1625412270,Charged,mdh35lm,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,,CL
GPA.3382-2983-7171-57586,2021-07-04,1625415065,Charged,a51,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,DKK,18.40,4.60,23.00,,,,DK
GPA.3313-7029-6169-48520,2021-07-04,1625424198,Charged,c2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,3.26,24.99,,,21421,SA
GPA.3314-6574-2763-97174,2021-07-04,1625424779,Charged,a71,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3341-3237-1313-70364,2021-07-04,1625430782,Charged,HWJAT-M,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR
GPA.3382-9237-0681-84986,2021-07-04,1625440316,Charged,a21s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3318-4618-9515-60292,2021-07-04,1625441906,Refund,beyond2q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,-0.21,-3.20,MORVEN,NC,28170,US
GPA.3366-8523-7610-55964,2021-07-04,1625443011,Charged,ASUS_X017D_2,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Belo Horizonte,MG,31360-110,BR
GPA.3364-6481-4875-39438,2021-07-05,1625456580,Charged,a50,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,เขตดินแดง,กรุงเทพมหานคร,10400,TH
GPA.3374-5266-3496-15117,2021-07-05,1625457506,Charged,2018,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,,TH
GPA.3357-7210-8107-44382,2021-07-05,1625461810,Charged,2036,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,,TH
GPA.3395-3448-0994-02745,2021-07-05,1625465194,Charged,star2lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,NL
GPA.3359-1625-4784-02308,2021-07-05,1625471775,Charged,BGT_sprout,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",Ha Noi,HÀ NỘI,,VN
GPA.3306-0297-3014-78594,2021-07-05,1625485230,Charged,beyond2,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Camaragibe,PE,54774-435,BR
GPA.3323-9960-1040-69416,2021-07-05,1625486217,Charged,x1s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,ILS,9.90,0.00,9.90,Teqoa,,90908,IL
GPA.3300-4960-9585-96304,2021-07-05,1625492548,Refund,gts3llte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,KES,689.66,-110.34,-800.00,Nairobi,,,KE
GPA.3310-9966-6553-36516,2021-07-05,1625494592,Charged,a52xq,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.87,1.12,5.99,,,,PT
GPA.3387-0978-3205-49219,2021-07-05,1625495650,Charged,dandelion,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,175.00,0.00,175.00,,,90110,TH
GPA.3342-7690-6314-45177,2021-07-05,1625503071,Charged,h1,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CAD,3.79,0.38,4.17,Montreal,QC,H2S 2H4,CA
GPA.3384-7773-7346-92474,2021-07-05,1625506718,Charged,r8q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Rio de Janeiro,RJ,21330100,BR
GPA.3341-6325-1455-10624,2021-07-05,1625506915,Charged,SH-01L,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,4010302,JP
GPA.3384-1160-7517-50269,2021-07-05,1625507473,Charged,a21s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,80.86,12.13,92.99,Johannesburg,,2198,ZA
GPA.3344-3282-0370-30008,2021-07-05,1625508684,Refund,t2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,AED,22.85,-1.14,-23.99,,أبو ظبي,,AE
GPA.3365-5350-0525-75494,2021-07-05,1625516804,Charged,HWCOL,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PKR,950.00,0.00,950.00,nawabshah,,,PK
GPA.3397-5573-0614-88689,2021-07-05,1625517692,Charged,merlinnfc,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3306-7807-3360-32349,2021-07-05,1625519464,Charged,toco,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.83,1.16,5.99,,,,GR
GPA.3383-5886-1583-48832,2021-07-05,1625522011,Charged,dandelion,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3313-2999-6938-40103,2021-07-06,1625534281,Charged,HWJKM-H,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"4,454.00",846.00,"5,300.00",,,7970000,CL
GPA.3312-9142-9920-61869,2021-07-06,1625547401,Charged,a32,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,80.86,12.13,92.99,Boksburg,,1459,ZA
GPA.3366-4191-2032-27322,2021-07-06,1625550965,Charged,Nord,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ
GPA.3324-1988-8439-78732,2021-07-06,1625554565,Charged,a52q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.03,0.96,4.99,,,,DE
GPA.3338-3663-8542-62500,2021-07-06,1625557779,Charged,a51,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,NOK,52.00,13.00,65.00,,,,NO
GPA.3315-3957-1221-45718,2021-07-06,1625559068,Charged,r8q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,BE
GPA.3389-9546-2440-80431,2021-07-06,1625559334,Charged,d2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,phnom penh,,12250,KH
GPA.3322-3742-0529-66904,2021-07-06,1625562789,Charged,a72q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"84,000.00","8,400.00","92,400.00",Bandung,JAWA BARAT,,ID
GPA.3371-2102-6157-26146,2021-07-06,1625566279,Charged,ha3g,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,TRY,53.38,9.61,62.99,Istanbul,,34660,TR
GPA.3360-5100-0791-45637,2021-07-06,1625567803,Charged,starlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3347-3635-3933-90289,2021-07-06,1625570963,Charged,citrus,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3395-8241-0357-08405,2021-07-06,1625576286,Charged,joyeuse,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3359-8515-0630-32388,2021-07-06,1625585002,Charged,beyond2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.16,0.83,4.99,,,,GB
GPA.3357-2647-5300-63684,2021-07-06,1625590093,Charged,a11q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.26,3.25,Gold Bar,WA,98251,US
GPA.3376-1087-2871-42618,2021-07-06,1625591926,Charged,parker,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Recife,PE,51350290,BR
GPA.3347-6272-1512-51373,2021-07-06,1625603062,Charged,o1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,INR,423.73,76.27,500.00,Alleppey,Kerala,688011,IN
GPA.3318-7349-1619-64863,2021-07-06,1625606747,Charged,c2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MYR,25.46,1.53,26.99,,,72170,MY
GPA.3329-1583-5992-23365,2021-07-06,1625610490,Charged,F42A,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,8700130,JP
GPA.3386-3412-0011-48677,2021-07-06,1625614875,Charged,d1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.00,5.99,quito,,171233,EC
GPA.3315-1018-3326-13732,2021-07-07,1625623790,Charged,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"84,000.00","8,400.00","92,400.00",Kuningan,JAWA BARAT,45571,ID
GPA.3391-6546-8819-75659,2021-07-07,1625626469,Charged,d2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,80.86,12.13,92.99,Pretoria,,0008,ZA
GPA.3385-0614-1917-26718,2021-07-07,1625632346,Charged,y2s,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,CHF,2.60,0.00,2.60,Niederönz,,3362,CH
GPA.3372-9736-7122-11199,2021-07-07,1625635695,Charged,a40,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,NL
GPA.3377-0128-8050-82789,2021-07-07,1625642108,Charged,OP4B80L1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,THB,200.00,0.00,200.00,,,77220,TH
GPA.3336-0886-9314-86081,2021-07-07,1625648067,Charged,beyond2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,PLN,21.94,5.05,26.99,,,,PL
GPA.3368-0170-0172-85270,2021-07-07,1625652631,Charged,a70q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"84,000.00","8,400.00","92,400.00",Bekasi,JAWA BARAT,,ID
GPA.3353-7303-9854-70351,2021-07-07,1625657543,Charged,joyeuse,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.43,0.46,2.89,,,,DE
GPA.3388-1315-7507-31090,2021-07-07,1625667061,Charged,a10,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.16,0.83,4.99,,,,GB
GPA.3345-4395-0098-00110,2021-07-07,1625678065,Charged,a70q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE
GPA.3380-9913-4466-54237,2021-07-07,1625680200,Charged,a10,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Salvador,BA,41253020,BR
GPA.3325-3582-0679-93700,2021-07-07,1625688550,Charged,r8q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3387-5740-5383-18552,2021-07-07,1625688841,Charged,on7xelte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CLP,"2,185.00",415.00,"2,600.00",,,,CL
GPA.3331-9210-2402-58356,2021-07-07,1625691037,Charged,XQ-AD52,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,FR
GPA.3343-1263-6608-97789,2021-07-08,1625712086,Charged,alioth,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,LT
GPA.3322-8788-7318-64497,2021-07-08,1625712842,Charged,OP4C51L1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,kaithal,Haryana,136027,IN
GPA.3330-1535-2369-97475,2021-07-08,1625717546,Charged,lmi,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",,,,CL
GPA.3332-4998-6863-16539,2021-07-08,1625726733,Charged,F42A,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,761-0104,JP
GPA.3337-4895-4369-38363,2021-07-08,1625736829,Charged,star2lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,3.95,1.04,4.99,,,,ES
GPA.3384-9224-2305-85291,2021-07-08,1625740862,Charged,CPH1823,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,26110,TH
GPA.3350-3294-3418-20455,2021-07-08,1625746025,Charged,greatqltecs,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,CAD,3.79,0.00,3.79,Toronto,ON,M9N2S7,CA
GPA.3394-9845-1978-29222,2021-07-08,1625752306,Charged,S62_Eco_3,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,21.90,1.09,22.99,,إمارة الشارقةّ,,AE
GPA.3366-2773-0193-16682,2021-07-08,1625762454,Charged,a21,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.27,3.26,NEW YORK,NY,10011,US
GPA.3381-7679-1680-06763,2021-07-08,1625767315,Charged,kltevzw,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,Hephzibah,GA,30815,US
GPA.3346-3002-5917-04326,2021-07-09,1625799093,Charged,crownlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,VND,"143,000.00",0.00,"143,000.00",HCMC,THÀNH PHỐ HỒ CHÍ MINH,,VN
GPA.3307-6814-5510-87477,2021-07-09,1625802710,Charged,j6lte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ
GPA.3347-2677-3368-29483,2021-07-09,1625808726,Charged,HWMAR,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,,,21130,MX
GPA.3318-1562-4025-18342,2021-07-09,1625815831,Charged,CPH1879,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,TWD,84.00,4.00,88.00,,,33700,TW
GPA.3321-3482-2811-23645,2021-07-09,1625818560,Charged,f2q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,5.99,0.00,5.99,Phnom Penh,,120207,KH
GPA.3377-7415-4231-43418,2021-07-09,1625818631,Charged,j7velte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,INR,220.34,39.66,260.00,,,,IN
GPA.3394-5459-0376-64583,2021-07-09,1625819365,Charged,a71,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,Acapulco,GRO.,39931,MX
GPA.3368-9357-5241-19538,2021-07-09,1625820945,Charged,L-03K,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,8030822,JP
GPA.3367-1850-8809-53366,2021-07-09,1625826275,Charged,y2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE
GPA.3321-0516-0723-40544,2021-07-09,1625836409,Charged,HWLYA,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,24.52,1.47,25.99,Shah Alam,SELANGOR,40170,MY
GPA.3390-3282-0452-74298,2021-07-09,1625854523,Charged,dream2lte,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,PLN,11.37,2.62,13.99,,,,PL
GPA.3396-3478-8980-39245,2021-07-09,1625857891,Charged,a42xq,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,3.26,24.99,,,21955,SA
GPA.3324-6996-2255-48731,2021-07-09,1625861137,Charged,a72q,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Niterói,RJ,24000000,BR
GPA.3348-6807-5187-84492,2021-07-09,1625864284,Charged,a52xq,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,NL
GPA.3331-1108-3174-20515,2021-07-09,1625867116,Charged,d1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Arujá,SP,07428-225,BR
GPA.3302-4166-5612-79231,2021-07-09,1625868250,Charged,a30,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Pindamonhangaba,SP,12445-150,BR
GPA.3391-0256-1920-09041,2021-07-09,1625873734,Charged,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,,,09700,MX
GPA.3366-8724-3622-57375,2021-07-10,1625900548,Charged,a30s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.49,0.60,3.09,,,,GR
GPA.3306-5401-0640-92305,2021-07-10,1625908862,Charged,sunfish,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,ES
GPA.3373-5875-0785-00767,2021-07-10,1625909637,Charged,a21s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EGP,91.99,0.00,91.99,Al Amaria First,الإسكندرية,,EG
GPA.3301-2465-0016-35503,2021-07-10,1625912995,Charged,bloomq,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,Buangkamproy Lamlukka,ปทุมธานี,12150,TH
GPA.3345-5306-7925-13037,2021-07-10,1625913119,Charged,o1s,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,CHF,2.60,0.00,2.60,Dietikon,,8953,CH
GPA.3315-8501-1044-68784,2021-07-10,1625915671,Charged,beyond2,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,AUD,3.90,0.39,4.29,,,6255,AU
