Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible
GPA.3335-2705-0319-74176,2022-05-23,1653288451,Charged,SCG02,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,JPY,350.00,0.00,350.00,,,3990705,JP,,,4992313473829035528,Yes
GPA.3300-2463-6739-45856,2022-05-23,1653288719,Charged,OP4F1BL1,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Worb,,3076,CH,,,4992313473829035528,Yes
GPA.3322-6679-4150-44114,2022-05-23,1653292573,Charged,j6lte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,,,,SA,,,4992313473829035528,Yes
GPA.3382-3635-3962-87015,2022-05-23,1653292809,Charged,G-TiDE_H1_3,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3308-9773-3030-16187,2022-05-23,1653295108,Charged,sweet,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,VND,"169,000.00",0.00,"169,000.00",,,561210,VN,,,4992313473829035528,Yes
GPA.3358-0932-3705-59860,2022-05-23,1653299523,Charged,hwbeethoven, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,210.28,14.72,225.00,,,12000,TH,,,4992313473829035528,Yes
GPA.3395-4432-2919-53249,2022-05-23,1653299698,Charged,a50,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CZK,165.28,34.71,199.99,,,,CZ,,,4992313473829035528,Yes
GPA.3338-7489-3359-55359,2022-05-23,1653304145,Charged,y2s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,RON,36.13,6.86,42.99,,,,RO,,,4992313473829035528,Yes
GPA.3362-3541-6051-85872,2022-05-23,1653305159,Charged,a40,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Grandson,,1422,CH,,,4992313473829035528,Yes
GPA.3340-9843-1750-53609,2022-05-23,1653307859,Charged,OP4F43L1,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,280.37,19.63,300.00,,,23170,TH,,,4992313473829035528,Yes
GPA.3325-8151-4763-08089,2022-05-23,1653310100,Charged,r0q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.00,4.99,DELAWARE CITY,DE,19720,US,p1y,,4992313473829035528,Yes
GPA.3397-4391-6320-02298,2022-05-23,1653314240,Charged,p3q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.49,6.48,Farmers Branch,TX,75244,US,,,4992313473829035528,Yes
GPA.3324-9974-5132-42057,2022-05-23,1653314311,Charged,surya, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3371-4677-7985-92185,2022-05-23,1653316802,Charged,venus,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,GBP,6.24,1.25,7.49,,,,GB,,,4992313473829035528,Yes
GPA.3396-3193-4926-55288,2022-05-23,1653318332,Charged,a32,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes
GPA.3364-2470-5446-30327,2022-05-23,1653319930,Charged,c2q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KRW,"7,273.00",727.00,"8,000.00",,,01789,KR,,,4992313473829035528,Yes
GPA.3309-8203-0130-65850,2022-05-23,1653329590,Charged,t2s,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.52,0.77,4.29,,,,IT,,,4992313473829035528,Yes
GPA.3362-8824-1125-84887,2022-05-23,1653332049,Charged,L810,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,NL,,,4992313473829035528,Yes
GPA.3358-9548-7749-31585,2022-05-23,1653332278,Charged,a52xq,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,USD,5.49,0.38,5.87,CLAREMONT,NC,28610,US,,,4992313473829035528,Yes
GPA.3334-4665-8931-55262,2022-05-23,1653335031,Charged,borneo,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.16,3.15,Kenosha,WI,53142,US,,,4992313473829035528,Yes
GPA.3346-7651-0646-66548,2022-05-23,1653341433,Refund,b2q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.00,-3.99,LOS ANGELES,CA,90026,US,,,4992313473829035528,Yes
GPA.3343-2351-2649-10954..4,2022-05-24,1653350568,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.00,3.99,Sacramento,CA,95841,US,,,4992313473829035528,Yes
GPA.3362-3541-6051-85872,2022-05-24,1653354835,Refund,a40,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,-6.90,Grandson,,1422,CH,,,4992313473829035528,Yes
GPA.3331-1467-6427-33537,2022-05-24,1653356230,Charged,c9lte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Melaghar,Tripura,799115,IN,,,4992313473829035528,Yes
GPA.3348-7653-8267-89383,2022-05-24,1653372991,Charged,camellian, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,,4992313473829035528,Yes
GPA.3305-9370-6182-19911,2022-05-24,1653378157,Charged,a71,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,SI,,,4992313473829035528,Yes
GPA.3330-2503-3485-79237,2022-05-24,1653380687,Charged,b0s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes
GPA.3328-6269-6846-09905,2022-05-24,1653384369,Charged,d2s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes
GPA.3335-0144-1478-65025,2022-05-24,1653385968,Charged,begonia,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,4.50,0.99,5.49,,,,IT,p1y,,4992313473829035528,Yes
GPA.3303-4721-9842-98560,2022-05-24,1653386546,Charged,HWJKM-H, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,,,,SA,,,4992313473829035528,Yes
GPA.3386-9366-6393-19591,2022-05-24,1653386848,Charged,star2lte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes
GPA.3395-9555-4474-15585,2022-05-24,1653387325,Charged,o1s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NOK,26.40,6.60,33.00,,,,NO,,,4992313473829035528,Yes
GPA.3389-8030-1963-18826,2022-05-24,1653387515,Charged,p3s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Faridabad,Haryana,121006,IN,,,4992313473829035528,Yes
GPA.3395-4432-2919-53249,2022-05-24,1653390479,Refund,a50,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CZK,165.28,-34.71,-199.99,,,,CZ,,,4992313473829035528,Yes
GPA.3395-4893-9351-10061,2022-05-24,1653392571,Charged,gts4lwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3352-8234-8079-02170,2022-05-24,1653397753,Charged,2126,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Lucknow,Uttar Pradesh,226023,IN,,,4992313473829035528,Yes
GPA.3354-3528-5962-15660,2022-05-24,1653397976,Charged,gts210wifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3301-9333-7009-37786,2022-05-24,1653400988,Charged,t2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,ANTIOCH,CA,94509,US,,,4992313473829035528,Yes
GPA.3338-7167-7859-26050,2022-05-24,1653403277,Charged,QKS_sprout,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"22,500.00",,,,CO,,,4992313473829035528,Yes
GPA.3325-0541-5866-76027,2022-05-24,1653404247,Charged,RMX2020, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,27.35,1.64,28.99,Muslim,KEDAH,09000,MY,,,4992313473829035528,Yes
GPA.3336-2128-8404-69108,2022-05-24,1653404464,Charged,sunny,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.44,1.55,7.99,,,,GR,,,4992313473829035528,Yes
GPA.3366-2271-1295-23340,2022-05-24,1653409942,Charged,a31,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.99,0.00,5.99,,,,PF,,,4992313473829035528,Yes
GPA.3300-9604-4819-65701,2022-05-24,1653413190,Charged,joyeuse,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,,4992313473829035528,Yes
GPA.3338-0397-2573-17194,2022-05-24,1653420551,Charged,vili,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,HUF,622.00,168.00,790.00,,,,HU,,,4992313473829035528,Yes
GPA.3300-1966-8892-84051,2022-05-24,1653421799,Charged,guam,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Natal,RN,59108210,BR,,,4992313473829035528,Yes
GPA.3388-9239-1289-34128,2022-05-24,1653431128,Charged,d2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,PT,,,4992313473829035528,Yes
GPA.3312-4660-4843-59265..3,2022-05-24,1653433985,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,AUD,5.45,0.54,5.99,Blue haven,NSW,2262,AU,,,4992313473829035528,Yes
GPA.3368-9508-9139-04247..5,2022-05-25,1653444194,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.33,4.32,DALLAS,TX,75212,US,,,4992313473829035528,Yes
GPA.3362-7195-3995-11669,2022-05-25,1653452962,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.53,8.02,Roanoke Rapids,NC,27870,US,,,4992313473829035528,Yes
GPA.3302-8795-0955-68689,2022-05-25,1653462103,Charged,X606X,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,Київ,МІСТО КИЇВ,02192,UA,,,4992313473829035528,Yes
GPA.3347-3638-0074-28233,2022-05-25,1653462754,Charged,merlinnfc, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3332-4972-9707-47711,2022-05-25,1653465392,Charged,p3s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,IDR,"119,000.00","13,090.00","132,090.00",,,40175,ID,,,4992313473829035528,Yes
GPA.3346-7356-5242-91363,2022-05-25,1653465962,Charged,XQ-AT51,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,SEK,27.20,6.80,34.00,,,,SE,,,4992313473829035528,Yes
GPA.3383-7310-0034-07174,2022-05-25,1653466547,Charged,a12,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,GHS,12.77,2.23,15.00,Kumasi,,,GH,,,4992313473829035528,Yes
GPA.3360-1579-0299-74659,2022-05-25,1653472467,Charged,a70q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,,4992313473829035528,Yes
GPA.3373-2375-5212-36798,2022-05-25,1653475864,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3340-6533-7936-80980,2022-05-25,1653476463,Charged,J706F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,NOK,68.00,17.00,85.00,,,,NO,,,4992313473829035528,Yes
GPA.3385-0571-1312-73522,2022-05-25,1653477029,Charged,a03s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,,,,UA,,,4992313473829035528,Yes
GPA.3342-0688-8897-10943,2022-05-25,1653478607,Charged,cupid,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes
GPA.3306-2416-4265-20604,2022-05-25,1653484907,Charged,sofiar,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,BE,,,4992313473829035528,Yes
GPA.3303-7628-6870-45156,2022-05-25,1653485855,Charged,o1s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Zürich,,8041,CH,,,4992313473829035528,Yes
GPA.3388-6617-3342-26010,2022-05-25,1653490480,Charged,r8q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.99,0.56,8.55,Durant,IA,52747,US,,,4992313473829035528,Yes
GPA.3345-1082-6331-31065,2022-05-25,1653493066,Charged,gts7xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,DKK,47.20,11.80,59.00,,,,DK,,,4992313473829035528,Yes
GPA.3395-3389-1934-19109,2022-05-25,1653493219,Charged,o1s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.43,1.56,8.99,,,,NL,,,4992313473829035528,Yes
GPA.3315-6791-4590-76666,2022-05-25,1653496241,Charged,strongbad_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,MXN,154.31,24.69,179.00,,,11560,MX,,,4992313473829035528,Yes
GPA.3386-6780-9651-04480,2022-05-25,1653497854,Charged,gts8uwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,,4992313473829035528,Yes
GPA.3385-3508-1192-99674,2022-05-25,1653499316,Charged,p3q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,TWD,181.00,9.00,190.00,,,700,TW,,,4992313473829035528,Yes
GPA.3359-1005-1444-13034,2022-05-25,1653515502,Charged,ASUS_A001D_2,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Imperatriz,MA,65919003,BR,,,4992313473829035528,Yes
GPA.3384-5459-6005-50673,2022-05-26,1653538098,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"93,000.00","10,230.00","103,230.00",,,,ID,,,4992313473829035528,Yes
GPA.3310-1385-8036-58134,2022-05-26,1653539970,Charged,m51,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Satara,Maharashtra,415003,IN,,,4992313473829035528,Yes
GPA.3371-0411-5010-57676,2022-05-26,1653547103,Charged,OnePlus9,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Dietikon,,8953,CH,,,4992313473829035528,Yes
GPA.3365-8304-7903-69993,2022-05-26,1653549669,Charged,merlinnfc, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3323-7980-1917-49901,2022-05-26,1653550440,Charged,a53x,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Malleray,,2735,CH,,,4992313473829035528,Yes
GPA.3306-2291-6270-44023,2022-05-26,1653551111,Charged,p3s,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,4.50,0.99,5.49,,,,IT,p1y,,4992313473829035528,Yes
GPA.3318-8010-0548-00010,2022-05-26,1653554822,Charged,a10, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,,,11731,SA,,,4992313473829035528,Yes
GPA.3358-0932-3705-59860,2022-05-26,1653559323,Refund,hwbeethoven, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,210.28,-14.72,-225.00,,,12000,TH,,,4992313473829035528,Yes
GPA.3386-0873-8707-94579,2022-05-26,1653561174,Charged,HWANE,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.28,1.21,6.49,,,,PT,,,4992313473829035528,Yes
GPA.3338-9173-2583-08224,2022-05-26,1653568489,Charged,b0s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes
GPA.3372-5974-8482-49534,2022-05-26,1653573167,Charged,q2q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,LV,,,4992313473829035528,Yes
GPA.3330-7358-2226-01920,2022-05-26,1653576442,Charged,S58Pro, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Pretoria,,0008,ZA,,,4992313473829035528,Yes
GPA.3316-4757-9564-91595,2022-05-26,1653577226,Charged,OnePlus7TPro,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,หัวหมาก บางกะปิ,กรุงเทพมหานคร,10240,TH,,,4992313473829035528,Yes
GPA.3321-9360-2308-69229,2022-05-26,1653577414,Charged,y2s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NOK,26.40,6.60,33.00,,,,NO,,,4992313473829035528,Yes
GPA.3359-9695-1147-95865,2022-05-26,1653579874,Charged,a20,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Rio de Janeiro,RJ,21341370,BR,,,4992313473829035528,Yes
GPA.3304-2862-3107-15192,2022-05-26,1653580121,Charged,c2s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,280.37,19.63,300.00,พระโขนง,กรุงเทพมหานคร,10260,TH,,,4992313473829035528,Yes
GPA.3313-1897-9825-27256,2022-05-26,1653581151,Charged,r8s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Brasília,DF,70640090,BR,,,4992313473829035528,Yes
GPA.3379-3670-8737-33693,2022-05-26,1653582834,Charged,M40_EEA,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3397-6432-1237-12711..0,2022-05-26,1653582857,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,SEK,34.40,8.60,43.00,,,,SE,p1m,,4992313473829035528,Yes
GPA.3334-5209-5113-70701,2022-05-26,1653585248,Charged,hwbeethoven, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,210.28,14.72,225.00,,,12000,TH,,,4992313473829035528,Yes
GPA.3397-8315-1790-40788,2022-05-26,1653589156,Charged,o1q,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,USD,5.49,0.51,6.00,CAMANO ISLAND,WA,98282,US,,,4992313473829035528,Yes
GPA.3319-3707-5440-66444,2022-05-26,1653590366,Charged,a12s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,UAH,145.83,29.16,174.99,,,,UA,,,4992313473829035528,Yes
GPA.3396-6384-0807-69773,2022-05-26,1653593368,Charged,a53x, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,PT,,,4992313473829035528,Yes
GPA.3308-5021-4264-97954,2022-05-26,1653605129,Charged,curtana,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Coronel Fabriciano,MG,35171-056,BR,,,4992313473829035528,Yes
GPA.3363-1211-5380-79870..1,2022-05-26,1653608611,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,THB,140.19,9.81,150.00,,,,TH,,,4992313473829035528,Yes
GPA.3300-4137-9540-78885,2022-05-27,1653618848,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,DENVER,CO,80260,US,,,4992313473829035528,Yes
GPA.3348-6913-5178-03481,2022-05-27,1653630150,Charged,TECNO-AB7,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,NL,,,4992313473829035528,Yes
GPA.3351-3231-9117-21376,2022-05-27,1653632509,Charged,r0s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,,4992313473829035528,Yes
GPA.3321-8597-7647-41387,2022-05-27,1653632565,Charged,HWHRY-HF,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,3.91,0.78,4.69,,,,GB,p1y,,4992313473829035528,Yes
