Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible
GPA.3356-2173-0523-00727,2022-04-06,1649204881,Charged,crownlte,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SAR,27.82,4.17,31.99,,,,SA,,,4992313473829035528,Yes
GPA.3363-5744-8637-32730,2022-04-06,1649209335,Charged,OnePlus8TTMO,Premium Version Forever - Special Season Sale (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,iapevent,USD,5.49,0.00,5.49,Healdsburg,CA,95448,US,,,4992313473829035528,Yes
GPA.3360-3718-1592-06165,2022-04-06,1649210622,Charged,r8s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,1352682,CL,,,4992313473829035528,Yes
GPA.3328-5690-4295-93865,2022-04-06,1649214688,Charged,vayu, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,54080,MX,,,4992313473829035528,Yes
GPA.3314-6243-7630-02461,2022-04-06,1649215895,Charged,greatlte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,COP,"25,500.00",0.00,"25,500.00",,,680002,CO,,,4992313473829035528,Yes
GPA.3352-2481-7481-08198,2022-04-06,1649216282,Charged,c2q,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,HKD,15.00,0.00,15.00,九龍城,九龍,,HK,,,4992313473829035528,Yes
GPA.3367-0121-8501-88491,2022-04-06,1649220374,Charged,dreamlte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,,4992313473829035528,Yes
GPA.3321-7903-2646-38089,2022-04-06,1649223436,Charged,a6plte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,,4992313473829035528,Yes
GPA.3355-2714-2025-07283,2022-04-06,1649228107,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3367-9264-8507-91661,2022-04-06,1649230957,Charged,a31, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Deben,,8463,ZA,,,4992313473829035528,Yes
GPA.3333-5778-2084-07624,2022-04-06,1649231251,Charged,jacuzzi_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes
GPA.3382-2412-1885-64855,2022-04-06,1649233259,Charged,r9q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,DKK,47.20,11.80,59.00,,,,DK,,,4992313473829035528,Yes
GPA.3333-8782-9976-60339,2022-04-06,1649237834,Charged,p3s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,SEK,76.00,19.00,95.00,,,,SE,,,4992313473829035528,Yes
GPA.3312-9567-3975-39044,2022-04-06,1649238350,Charged,vayu, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3306-4648-6410-20211,2022-04-06,1649238647,Charged,b2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,KRW,"9,000.00",900.00,"9,900.00",,,08589,KR,,,4992313473829035528,Yes
GPA.3375-8687-6057-06553,2022-04-06,1649239621,Charged,OP4F11L1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,TRY,53.38,9.61,62.99,,,54000,TR,,,4992313473829035528,Yes
GPA.3397-2767-7406-13445,2022-04-06,1649241277,Charged,2111,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Vizag,Andhra Pradesh,523272,IN,,,4992313473829035528,Yes
GPA.3379-1439-1194-07077,2022-04-06,1649246489,Charged,HWCLT, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Mbombela,,1200,ZA,,,4992313473829035528,Yes
GPA.3340-7781-5328-38505,2022-04-06,1649246971,Charged,r0q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.38,5.37,ROUND ROCK,TX,78664,US,p1y,,4992313473829035528,Yes
GPA.3311-0075-2867-81471,2022-04-06,1649247701,Charged,XQ-BC72, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,TWD,181.00,9.00,190.00,,,83166,TW,,,4992313473829035528,Yes
GPA.3322-5305-1432-37570,2022-04-06,1649251778,Charged,b0q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.44,6.93,COROLLA,NC,27927,US,,,4992313473829035528,Yes
GPA.3376-3498-0793-40847,2022-04-06,1649255482,Charged,beyond2, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",Cauquenes,Maule,3690000,CL,,,4992313473829035528,Yes
GPA.3374-1880-0709-58676,2022-04-06,1649260415,Charged,m12,Pro Version -  Monthly Subscription (Live Wallpaper - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.86,0.73,4.59,,,,DE,p1m,,4992313473829035528,Yes
GPA.3383-8612-7132-20547,2022-04-06,1649263232,Charged,raven,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3371-7512-5460-52633,2022-04-06,1649266790,Charged,a51, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3386-9339-0415-14871,2022-04-06,1649267290,Charged,a51, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3357-8068-7619-22404,2022-04-06,1649270123,Charged,star2qltechn,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São Paulo,SP,02460-080,BR,,,4992313473829035528,Yes
GPA.3387-0121-9579-63860,2022-04-06,1649272245,Charged,c2q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.99,0.66,8.65,FRISCO,TX,75024,US,,,4992313473829035528,Yes
GPA.3380-0696-5665-47548,2022-04-06,1649272626,Charged,b0s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,CZK,66.11,13.88,79.99,,,,CZ,,,4992313473829035528,Yes
GPA.3370-4752-3107-74707,2022-04-06,1649273978,Charged,a11q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.52,0.00,6.52,CAPITAL,Salta,4400,AR,,,4992313473829035528,Yes
GPA.3302-7071-3460-36188,2022-04-06,1649275920,Charged,a51,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,VND,"169,000.00",0.00,"169,000.00",,,,VN,,,4992313473829035528,Yes
GPA.3330-4893-2312-51545,2022-04-06,1649276254,Charged,OP4F57L1, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,IE,,,4992313473829035528,Yes
GPA.3385-4279-5100-41616,2022-04-06,1649277219,Charged,a12,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes
GPA.3333-8853-2387-63453,2022-04-06,1649278356,Charged,r8q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,GBP,6.24,1.25,7.49,,,,GB,,,4992313473829035528,Yes
GPA.3379-4040-1422-02016,2022-04-06,1649278375,Charged,pstar, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.52,0.00,6.52,Buenos Aires,Buenos Aires,1768,AR,,,4992313473829035528,Yes
GPA.3360-8381-0259-52678,2022-04-06,1649283441,Charged,HWMAR, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.52,0.00,6.52,Caracas,DISTRITO FEDERAL,1010,VE,,,4992313473829035528,Yes
GPA.3368-6951-6543-21881,2022-04-06,1649287943,Charged,def, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,52940,MX,,,4992313473829035528,Yes
GPA.3321-3846-2329-59224,2022-04-06,1649289196,Charged,itel-W6502,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GHS,38.30,6.70,45.00,Accra,,,GH,,,4992313473829035528,Yes
GPA.3371-7663-4542-94414,2022-04-07,1649291254,Charged,a20, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AUD,8.63,0.86,9.49,,,4895,AU,,,4992313473829035528,Yes
GPA.3337-9391-1246-80664,2022-04-07,1649295247,Charged,b0q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,KRW,"10,000.00","1,000.00","11,000.00",,,61708,KR,,,4992313473829035528,Yes
GPA.3392-5325-6283-98080,2022-04-07,1649298062,Charged,ginkgo, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,TRY,55.08,9.91,64.99,1,,34000,TR,,,4992313473829035528,Yes
GPA.3318-4927-2122-11929,2022-04-07,1649304035,Charged,b0q,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,700000,VN,,,4992313473829035528,Yes
GPA.3371-1902-5516-71879,2022-04-07,1649314210,Charged,a41,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes
GPA.3335-5983-7454-71025,2022-04-07,1649318910,Charged,gts7l,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes
GPA.3351-9382-8704-64165,2022-04-07,1649325503,Charged,q2q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes
GPA.3371-1281-5229-12265,2022-04-07,1649326573,Charged,r1q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.39,0.00,7.39,Brazzaville,,,CG,,,4992313473829035528,Yes
GPA.3394-4260-8520-72968,2022-04-07,1649327218,Charged,a32x,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,DKK,55.20,13.80,69.00,,,,DK,,,4992313473829035528,Yes
GPA.3398-0722-8008-60627,2022-04-07,1649330686,Charged,lv3n, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3337-2269-8297-80823,2022-04-07,1649332033,Charged,OP4F1BL1,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,AUD,11.81,1.18,12.99,,,2533,AU,,,4992313473829035528,Yes
GPA.3339-8552-5259-71034,2022-04-07,1649332690,Charged,gt58lte,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,Киев,МІСТО КИЇВ,02167,UA,,,4992313473829035528,Yes
GPA.3305-6278-6178-80581,2022-04-07,1649333118,Charged,r8s,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Salvador,BA,41150320,BR,,,4992313473829035528,Yes
GPA.3314-5965-0445-79922,2022-04-07,1649339977,Charged,noblelte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Rio Acima,MG,34300-000,BR,,,4992313473829035528,Yes
GPA.3325-3679-8982-52489,2022-04-07,1649341524,Charged,crownqltesq,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.00,4.99,UNINCORPORATED,VA,22406,US,p1y,,4992313473829035528,Yes
GPA.3314-7995-4507-44192,2022-04-07,1649341595,Charged,b0q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,ברכה,,44835,IL,,,4992313473829035528,Yes
GPA.3341-5724-2605-18284,2022-04-07,1649342398,Charged,venus, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3357-4021-0251-76246,2022-04-07,1649344755,Charged,trogdor_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,NOK,68.00,17.00,85.00,,,,NO,,,4992313473829035528,Yes
GPA.3389-5734-7354-19972,2022-04-07,1649345474,Charged,lavender, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3350-4319-9178-33293,2022-04-07,1649348709,Charged,p3q,Premium Version Forever - Special Season Sale (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,iapevent,USD,5.49,0.00,5.49,UNINCORPORATED,SC,29040,US,,,4992313473829035528,Yes
GPA.3353-7160-9958-79652..3,2022-04-07,1649349797,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.27,4.26,AKRON,OH,44306,US,,,4992313473829035528,Yes
GPA.3332-2907-4464-22744,2022-04-07,1649354410,Charged,mid1035_mq,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,CAD,4.99,0.25,5.24,Calgary,AB,T2Z 1X3,CA,,,4992313473829035528,Yes
GPA.3340-1465-2294-29915,2022-04-07,1649358266,Charged,a51,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes
GPA.3308-7371-7319-13981,2022-04-07,1649359185,Charged,a32,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,TRY,55.08,9.91,64.99,istanbul/tuzla,,34940,TR,,,4992313473829035528,Yes
GPA.3364-4855-5892-79575..4,2022-04-07,1649359724,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.35,4.34,Brooklyn,NY,11215,US,,,4992313473829035528,Yes
GPA.3398-3346-8597-88262,2022-04-07,1649360948,Charged,a70q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,3.91,0.78,4.69,,,,GB,p1y,,4992313473829035528,Yes
GPA.3337-8219-5436-45690,2022-04-07,1649361941,Charged,b0q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,RANDJESFONTEIN,,1683,ZA,,,4992313473829035528,Yes
GPA.3330-9008-1697-26259,2022-04-07,1649362401,Charged,X306F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,PEN,29.99,0.00,29.99,Lima,,,PE,,,4992313473829035528,Yes
GPA.3320-8598-2946-23428,2022-04-07,1649366705,Charged,octopus_cheets,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.38,5.87,punta gorda,FL,33950,US,,,4992313473829035528,Yes
GPA.3337-1005-8622-48311,2022-04-07,1649368012,Charged,a31, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,PT,,,4992313473829035528,Yes
GPA.3370-7957-5563-85636,2022-04-07,1649373631,Charged,troika_sprout,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,BRL,19.99,0.00,19.99,São Paulo,SP,02815050,BR,,,4992313473829035528,Yes
GPA.3365-7743-2562-62723,2022-04-08,1649378471,Charged,OnePlusN100,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,MXN,154.31,24.69,179.00,,,07420,MX,,,4992313473829035528,Yes
GPA.3354-0639-0662-05289,2022-04-08,1649383681,Charged,HWEVR,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,,,,TH,,,4992313473829035528,Yes
GPA.3335-5983-7454-71025,2022-04-08,1649395791,Refund,gts7l,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,-1.28,-7.99,,,,DE,,,4992313473829035528,Yes
GPA.3349-3933-2736-49940,2022-04-08,1649396773,Charged,r9q,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,USD,5.49,0.00,5.49,Oklahoma City,OK,73127,US,,,4992313473829035528,Yes
GPA.3382-7445-4895-95091,2022-04-08,1649397636,Charged,whyred,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes
GPA.3345-8261-8662-58472,2022-04-08,1649399806,Charged,HWDRA-MG, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,8320000,CL,,,4992313473829035528,Yes
GPA.3347-2146-0023-21284,2022-04-08,1649403807,Charged,OP515BL1,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,BE,,,4992313473829035528,Yes
GPA.3390-1258-7698-17691,2022-04-08,1649408567,Charged,a40, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,,4992313473829035528,Yes
GPA.3365-6053-1956-56354,2022-04-08,1649411894,Charged,rosemary,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,1.49,0.50,1.99,,,,FR,,,4992313473829035528,Yes
GPA.3383-7584-1422-20291,2022-04-08,1649413112,Charged,ASUS_I005_1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes
