Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3370-5492-0022-45551,2022-03-11,1647005255,Charged,a71,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Pelotas,RS,96310015,BR,,
GPA.3309-5084-8652-61326,2022-03-11,1647005721,Charged,a32, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,
GPA.3303-7528-7754-99361,2022-03-11,1647009675,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,5.90,0.00,5.90,Luzern,,6006,CH,,
GPA.3320-7960-3204-66755,2022-03-11,1647009865,Charged,a12,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ,,
GPA.3342-3102-6077-64566,2022-03-11,1647013677,Charged,a02q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.00,6.49,LINCOLN HEIGHTS,CA,90031,US,,
GPA.3352-9577-9903-64047,2022-03-11,1647021212,Charged,a51,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR,,
GPA.3318-1629-8762-51994,2022-03-11,1647024020,Charged,capri, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,América Dourada,BA,44910000,BR,,
GPA.3309-5431-7530-88505,2022-03-12,1647043757,Refund,lisa,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,-1.28,-7.99,,,,DE,,
GPA.3328-0712-9509-29718,2022-03-12,1647046923,Charged,gts7fewifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,Alexandria,VA,22315,US,,
GPA.3314-1056-0122-17923,2022-03-12,1647054985,Charged,alioth, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.91,5.94,,,,MT,,
GPA.3397-1979-0768-67335,2022-03-12,1647070823,Charged,a71,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,SK,,
GPA.3329-8933-9425-33982,2022-03-12,1647076197,Charged,HWHRY-HF, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.55,0.94,6.49,,,,LU,,
GPA.3311-6712-2588-02843,2022-03-12,1647078771,Charged,a52q,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Patos de Minas,MG,38700-001,BR,,
GPA.3306-8685-5790-92709,2022-03-12,1647082349,Refund,crownlte,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,THB,210.28,-14.72,-225.00,,,18230,TH,,
GPA.3373-6146-9346-73118,2022-03-12,1647085035,Charged,XQ-AS52,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,NL,,
GPA.3301-4305-3716-41855,2022-03-12,1647086196,Charged,Nord, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3333-0751-4834-73142,2022-03-12,1647086664,Charged,a72q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,TZS,"17,000.00",0.00,"17,000.00",Dar Es Salaam,,,TZ,,
GPA.3359-1472-9798-60872,2022-03-12,1647091655,Charged,HONG_KONG, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,8320000,CL,,
GPA.3343-4114-4425-35924,2022-03-12,1647092920,Charged,r8s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3345-5599-6020-10583,2022-03-12,1647106505,Charged,dandelion,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,,,,UA,,
GPA.3348-0432-5818-80400,2022-03-12,1647113324,Refund,z3s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,RON,25.20,-4.79,-29.99,,,,RO,,
GPA.3375-0339-1775-71145,2022-03-12,1647116262,Charged,joyeuse,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE,,
GPA.3355-0443-7261-29763,2022-03-12,1647118558,Charged,a51,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,,,61000,UA,,
GPA.3374-8152-0339-67898,2022-03-12,1647118633,Charged,grandpplte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.52,0.00,6.52,Delectable Bay,Acklins,,BS,,
GPA.3378-1098-9938-42479,2022-03-12,1647119634,Charged,a71,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,BRL,33.99,0.00,33.99,São Paulo,SP,01420-000,BR,,
GPA.3391-4988-5723-42015,2022-03-12,1647126194,Refund,kane_sprout, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,-1.04,-6.49,,,,DE,,
GPA.3387-8278-5572-77400,2022-03-13,1647134852,Charged,TECNO-CD7,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GHS,35.00,6.12,41.12,Accra,,,GH,,
GPA.3332-0970-4943-11334,2022-03-13,1647145300,Charged,TangoTab_X,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CAD,9.49,1.42,10.91,ROUYN,QC,J9X 5C6,CA,,
GPA.3359-0670-2780-73806,2022-03-13,1647155917,Charged,h960,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,AED,27.61,1.38,28.99,,إمارة دبيّ,,AE,,
GPA.3317-1786-1202-76221,2022-03-13,1647167692,Charged,dream2qltesq,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.67,8.16,BROOKLYN,NY,11249,US,,
GPA.3325-1091-2392-40779,2022-03-13,1647178654,Charged,gts210wifi,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,CHF,5.60,0.00,5.60,Hochdorf,,6280,CH,,
GPA.3364-2943-4522-74005,2022-03-13,1647179139,Charged,X606F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,5.55,1.44,6.99,,,,IT,,
GPA.3386-7539-4933-72173,2022-03-13,1647181758,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,5.66,1.33,6.99,,,,FR,,
GPA.3342-4875-3284-28788,2022-03-13,1647192157,Charged,gts7xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.54,8.03,ENNIS,TX,75165,US,,
GPA.3396-7762-3927-17928,2022-03-13,1647193452,Charged,d2s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Nagaon,Assam,782001,IN,,
GPA.3302-6458-8260-20894,2022-03-13,1647194690,Refund,a72q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,PEN,29.99,0.00,-29.99,Ufjfjffj,,,PE,,
GPA.3337-9541-4828-10213,2022-03-13,1647200728,Charged,gts7xl,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,
GPA.3322-2019-8470-17135,2022-03-13,1647208566,Refund,java, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,-20.55,-149.00,,,56270,MX,,
GPA.3363-1935-6039-83942,2022-03-13,1647209982,Charged,gtowifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,St Cergue,,1264,CH,,
GPA.3321-0363-7829-58740,2022-03-13,1647213628,Charged,G0090,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,Kolonia,POHNPEI FSM,96941,FM,,
GPA.3331-8850-4880-46632,2022-03-14,1647219546,Charged,F41A, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,,,1670051,JP,,
GPA.3303-2525-6720-68890,2022-03-14,1647235667,Charged,a31,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,EUR,6.49,0.00,6.49,,,,PF,,
GPA.3356-2415-6300-94701,2022-03-14,1647249802,Charged,b0s,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,PLN,11.37,2.62,13.99,,,,PL,,
GPA.3354-2366-7833-30598,2022-03-14,1647250008,Charged,E1M, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.32,1.17,6.49,,,,SI,,
GPA.3355-5345-6979-18005,2022-03-14,1647253231,Charged,monet,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE,,
GPA.3379-4095-8536-79183,2022-03-14,1647258588,Charged,SMART_W202,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CZK,165.28,34.71,199.99,,,,CZ,,
GPA.3377-0720-1084-02504,2022-03-14,1647259320,Charged,whyred,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.47,0.52,2.99,,,,ES,,
GPA.3371-0524-1188-67435,2022-03-14,1647262114,Charged,pokerp,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,6.26,0.00,6.26,Oran,Salta,4530,AR,,
GPA.3359-5100-5266-25283,2022-03-14,1647262539,Charged,a52sxq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,VND,"143,000.00",0.00,"143,000.00",Thành phố Hồ Chí Minh,THÀNH PHỐ HỒ CHÍ MINH,700000,VN,,
GPA.3344-2296-4955-11849,2022-03-14,1647266675,Charged,a32x, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,
GPA.3399-0742-0292-80454,2022-03-14,1647267895,Charged,ginkgo,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,BRL,33.99,0.00,33.99,Ibiara,PB,58980000,BR,,
GPA.3343-8802-8547-75044,2022-03-14,1647269015,Charged,gta4xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.44,1.55,7.99,,,,GR,,
GPA.3365-6011-7301-38068,2022-03-14,1647269387,Charged,a22, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,Ituiutaba,MG,38300045,BR,,
GPA.3300-5475-2035-83272,2022-03-14,1647272679,Charged,odessa,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,HRK,36.00,9.00,45.00,,,,HR,,
GPA.3359-9058-7765-77335,2022-03-14,1647273549,Charged,crownqltesq,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,USD,2.99,0.25,3.24,WACO,TX,76710,US,,
GPA.3316-2364-6999-73367,2022-03-14,1647274908,Charged,a11q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3305-6488-4083-71341,2022-03-14,1647275506,Charged,M40_EEA,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,
GPA.3306-4328-2112-46641,2022-03-14,1647280904,Charged,HWHMA,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,09648,MX,,
GPA.3377-4939-2316-54316,2022-03-14,1647282793,Charged,star2lte,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,PHP,305.00,0.00,305.00,,,4107,PH,,
GPA.3318-1629-8762-51994,2022-03-14,1647283820,Refund,capri, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,-33.99,América Dourada,BA,44910000,BR,,
GPA.3385-3856-8521-66793,2022-03-14,1647284753,Charged,starqltesq, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RON,26.88,5.11,31.99,,,,RO,,
GPA.3378-1098-9938-42479,2022-03-15,1647303142,Refund,a71,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,BRL,33.99,0.00,-33.99,São Paulo,SP,01420-000,BR,,
GPA.3355-9714-4146-12330,2022-03-15,1647311314,Charged,SC-01K, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,,,8115214,JP,,
GPA.3342-4134-5236-07084,2022-03-15,1647325993,Charged,rosemary,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CZK,165.28,34.71,199.99,,,,CZ,,
GPA.3376-8063-8414-51759,2022-03-15,1647327176,Charged,x1s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,
GPA.3344-7373-6835-67144,2022-03-15,1647327622,Charged,RE54ABL1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,HUF,"2,440.00",659.00,"3,099.00",,,,HU,,
GPA.3303-7641-5259-92774,2022-03-15,1647329771,Charged,q2q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"93,000.00","9,300.00","102,300.00",Kebayoran Lama Jaksel,DKI JAKARTA,12310,ID,,
GPA.3368-1639-1426-70222,2022-03-15,1647330434,Charged,volteer_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,
GPA.3376-9729-6656-16407,2022-03-15,1647338781,Charged,a42xq, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SEK,55.20,13.80,69.00,,,,SE,,
GPA.3328-7807-5801-45974,2022-03-15,1647353039,Charged,r9q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Aargau,,5734,CH,,
GPA.3343-3620-0080-35094,2022-03-15,1647356230,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CAD,9.49,1.23,10.72,Ottawa,ON,K4A 5B1,CA,,
GPA.3301-9413-0822-21924,2022-03-15,1647361950,Charged,f2q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,PT,,
GPA.3397-8491-1478-60469,2022-03-15,1647367981,Charged,a50,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São Paulo,SP,08344-000,BR,,
GPA.3391-0454-3410-07568,2022-03-15,1647384499,Charged,b0q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,7.49,0.97,8.46,Cobourg,ON,K9A 1G3,CA,,
GPA.3366-0338-9958-69114,2022-03-15,1647386826,Charged,HWELE,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,MYR,12.25,0.74,12.99,Miri,SARAWAK,98000,MY,,
GPA.3315-3902-7585-62864,2022-03-16,1647395959,Charged,star2qlteue,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.22,3.21,KISSIMMEE,FL,34746,US,,
GPA.3365-7951-0072-55508,2022-03-16,1647398735,Charged,r8q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CLP,"6,050.00","1,150.00","7,200.00",,,,CL,,
GPA.3369-5796-5672-16589,2022-03-16,1647407172,Charged,beyond0, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,
GPA.3316-8221-8182-64685,2022-03-16,1647409414,Charged,TECNO-LC7,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.38,0.00,7.38,Kinshasa,,,CD,,
GPA.3324-8700-9542-87105,2022-03-16,1647411037,Charged,amber,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MYR,25.46,1.53,26.99,shah alam,SELANGOR,40000,MY,,
GPA.3339-2442-3595-42539,2022-03-16,1647414982,Charged,o1s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Scnottwil,,3253,CH,,
GPA.3322-6026-2666-34008,2022-03-16,1647419114,Charged,a22, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,
GPA.3380-8157-2105-37559,2022-03-16,1647423051,Charged,J706F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,
GPA.3351-0381-6595-23862,2022-03-16,1647426276,Charged,a30s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,Київ,МІСТО КИЇВ,02097,UA,,
GPA.3332-1869-4657-96286,2022-03-16,1647426279,Charged,beyond2, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3348-1281-5535-55735,2022-03-16,1647434974,Charged,r8q,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,NOK,26.40,6.60,33.00,,,,NO,,
GPA.3377-9198-8523-99312,2022-03-16,1647439719,Charged,mlv5,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,609781,SG,,
GPA.3343-5149-2736-35074,2022-03-16,1647439965,Charged,gts7xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.56,8.05,EDEN PRAIRIE,MN,55347,US,,
GPA.3339-2759-7256-23654,2022-03-16,1647440625,Charged,a12,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,ZAR,83.47,12.52,95.99,Port Elizabeth,,6211,ZA,,
GPA.3346-1701-9853-52850,2022-03-16,1647441223,Charged,joyeuse, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CRC,"4,000.00",0.00,"4,000.00",San Jose,SAN JOSE,,CR,,
GPA.3351-3787-4723-23067,2022-03-16,1647448451,Charged,beyond2, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,
GPA.3330-2685-6782-99848,2022-03-16,1647454460,Charged,a10s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Açailândia,MA,65267000,BR,,
GPA.3343-9050-7300-66987,2022-03-16,1647460178,Charged,y2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,RON,32.76,6.23,38.99,,,,RO,,
GPA.3329-0765-8805-63335,2022-03-16,1647461913,Charged,caprip,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.44,1.55,7.99,,,,GR,,
GPA.3326-8304-0262-30947,2022-03-16,1647464720,Charged,hatch_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.67,8.16,NEW YORK,NY,10029,US,,
GPA.3342-8471-4666-31307,2022-03-16,1647467777,Charged,a22, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,
GPA.3333-7281-2424-60751,2022-03-17,1647486266,Charged,2060,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,INR,466.10,83.90,550.00,Kanubari,Arunachal Pradesh,786630,IN,,
GPA.3320-5302-6078-99111,2022-03-17,1647487050,Charged,f2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,VND,"169,000.00",0.00,"169,000.00",,,,VN,,
GPA.3338-5655-8999-67917,2022-03-17,1647493710,Charged,HWSTK-HF,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,24350,MX,,
GPA.3378-9097-5417-75094,2022-03-17,1647494279,Charged,a21, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.54,7.03,Nederland,TX,77627,US,,
GPA.3323-7853-6128-60993,2022-03-17,1647499549,Charged,r9q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,BE,,
GPA.3387-9082-8842-41516,2022-03-17,1647506823,Charged,P20,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,
GPA.3383-0840-1544-20655,2022-03-17,1647506980,Charged,gts7fewifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,AT,,
