Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible
GPA.3350-7187-3715-41133,2022-06-20,1655743255,Charged,a51,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NOK,26.40,6.60,33.00,,,,NO,,,4992313473829035528,Yes
GPA.3330-3136-7575-74654,2022-06-20,1655743930,Charged,o1s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,5.39,1.44,6.83,,,,DE,,,4992313473829035528,Yes
GPA.3301-8849-2632-54528,2022-06-20,1655744292,Charged,mdh35lm, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,,4992313473829035528,Yes
GPA.3343-2198-3398-53366,2022-06-20,1655748738,Charged,j6primelte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,3.45,1.04,4.49,,,,DE,,,4992313473829035528,Yes
GPA.3384-1136-0270-95289,2022-06-20,1655751443,Charged,p3q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.00,3.99,Atlanta,GA,30331,US,,,4992313473829035528,Yes
GPA.3374-9509-8409-25079,2022-06-20,1655756863,Charged,b0q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,CAD,6.99,1.05,8.04,Gatineau,QC,J8L 2P1,CA,p1y,,4992313473829035528,Yes
GPA.3333-5141-4779-14977,2022-06-20,1655757112,Charged,cannong, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,6.07,0.42,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3388-2511-9430-05707,2022-06-20,1655758878,Charged,a10,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,AED,11.42,0.57,11.99,,إمارة رأس الخيمة,,AE,,,4992313473829035528,Yes
GPA.3313-3216-9551-29471,2022-06-20,1655762814,Charged,coral,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.00,7.49,FORT OGLETHORPE,GA,30707,US,,,4992313473829035528,Yes
GPA.3379-9769-5389-86880,2022-06-20,1655763249,Charged,a3core,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.29,0.00,7.29,Cotonou,,,BJ,,,4992313473829035528,Yes
GPA.3316-6501-4109-65476,2022-06-20,1655765893,Charged,r0q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,CLP,"4,790.00",910.00,"5,700.00",Santiago,REGIÓN METROPOLITANA,,CL,p1y,,4992313473829035528,Yes
GPA.3366-4496-2686-14764,2022-06-21,1655772466,Charged,a71,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.52,0.47,5.99,,,,GP,,,4992313473829035528,Yes
GPA.3347-4211-2963-76544,2022-06-21,1655772742,Charged,oriole,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.49,0.31,3.80,BROOKLYN,NY,11222,US,p1m,,4992313473829035528,Yes
GPA.3312-5256-4766-08658,2022-06-21,1655784908,Charged,y2s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,AUD,3.90,0.39,4.29,,,5153,AU,,,4992313473829035528,Yes
GPA.3395-4134-4571-13639,2022-06-21,1655789007,Charged,HWVOG,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,THB,186.92,13.08,200.00,,,72130,TH,,,4992313473829035528,Yes
GPA.3397-3186-8191-40764,2022-06-21,1655797091,Refund,a71, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,-1.08,-6.49,,,,FR,,,4992313473829035528,Yes
GPA.3395-1338-1028-75361,2022-06-21,1655797592,Charged,caymanlm,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,ZAR,45.21,6.78,51.99,Pretoria,,0084,ZA,,,4992313473829035528,Yes
GPA.3397-4475-2028-90176,2022-06-21,1655803445,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,5.90,0.00,5.90,Mont-sur-Lausanne,,1052,CH,,,4992313473829035528,Yes
GPA.3334-8066-8216-53954..7,2022-06-21,1655810829,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,NOK,33.60,8.40,42.00,,,,NO,,,4992313473829035528,Yes
GPA.3325-6143-8225-39129,2022-06-21,1655812629,Charged,HWEVR, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,3.57,0.92,4.49,,,,GB,,,4992313473829035528,Yes
GPA.3300-2538-1662-98299,2022-06-21,1655814987,Charged,OP4C72L1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,NL,,,4992313473829035528,Yes
GPA.3350-5831-4596-14672,2022-06-21,1655820670,Charged,vayu,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,AT,,,4992313473829035528,Yes
GPA.3384-4424-0095-19914,2022-06-21,1655822504,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3356-1276-9512-73568,2022-06-21,1655824531,Charged,T1028,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,280.37,19.63,300.00,,,10120,TH,,,4992313473829035528,Yes
GPA.3309-6626-8413-98823,2022-06-21,1655825863,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3362-9854-0085-67796,2022-06-21,1655830789,Charged,b2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,,Tamil Nadu,,IN,,,4992313473829035528,Yes
GPA.3352-2159-2536-41486,2022-06-21,1655831913,Charged,herolte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,AT,,,4992313473829035528,Yes
GPA.3317-1938-4142-33369,2022-06-21,1655837259,Charged,r8q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RON,26.88,5.11,31.99,,,,RO,,,4992313473829035528,Yes
GPA.3349-9612-5285-86912,2022-06-21,1655839197,Charged,a52sxq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,3.03,0.96,3.99,,,,DE,,,4992313473829035528,Yes
GPA.3334-4949-3375-61875,2022-06-21,1655849541,Charged,q2q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,BE,,,4992313473829035528,Yes
GPA.3382-2654-2944-65419,2022-06-21,1655851616,Charged,nairo,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.45,7.94,OWENSBORO,KY,42313,US,,,4992313473829035528,Yes
GPA.3356-3653-2411-81224,2022-06-22,1655862140,Charged,gts7xllite,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.56,8.05,TALLAHASSEE,FL,32301,US,,,4992313473829035528,Yes
GPA.3357-2839-5694-57294,2022-06-22,1655862893,Charged,whyred,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Kottayam,Kerala,686505,IN,,,4992313473829035528,Yes
GPA.3312-0730-1463-77994,2022-06-22,1655876462,Charged,b0s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes
GPA.3323-1594-7869-23262,2022-06-22,1655880078,Charged,raphael,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,FR,,,4992313473829035528,Yes
GPA.3334-5066-1745-46995,2022-06-22,1655881376,Charged,c2s,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,ILS,9.90,0.00,9.90,REhovot,,7655149,IL,,,4992313473829035528,Yes
GPA.3394-2437-5505-44089,2022-06-22,1655883728,Charged,2131,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MYR,25.46,1.53,26.99,,,43000,MY,,,4992313473829035528,Yes
GPA.3397-3651-7551-92407,2022-06-22,1655884983,Charged,HWSTK-HF,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,6.16,0.00,6.16,Campana,Buenos Aires,2804,AR,,,4992313473829035528,Yes
GPA.3345-9968-5996-56377,2022-06-22,1655886311,Charged,gta4xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes
GPA.3303-4730-6125-98142,2022-06-22,1655893398,Charged,p3s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,NOK,76.00,19.00,95.00,,,,NO,,,4992313473829035528,Yes
GPA.3326-5782-2629-57842,2022-06-22,1655895070,Charged,r0s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.31,1.68,8.99,,,,IE,,,4992313473829035528,Yes
GPA.3394-1111-3063-76624,2022-06-22,1655897092,Charged,j3y17lte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3362-2345-3555-51486,2022-06-22,1655901165,Charged,parker,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes
GPA.3381-3972-1037-67342,2022-06-22,1655903185,Charged,HWCLT,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.24,0.75,3.99,,,,PT,p1m,,4992313473829035528,Yes
GPA.3373-4711-2304-70223,2022-06-22,1655904592,Charged,PIXI5-8_4G_TMO,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.50,7.99,CLEMENTON,NJ,08021,US,,,4992313473829035528,Yes
GPA.3338-7962-9046-68986,2022-06-22,1655905946,Charged,dedede_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3302-7002-6891-08575,2022-06-22,1655906128,Charged,vili,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,,4992313473829035528,Yes
GPA.3329-4349-1950-68993,2022-06-22,1655913932,Refund,OP4F2F, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,INR,466.10,-83.90,-550.00,dombivali,Maharashtra,421201,IN,,,4992313473829035528,Yes
GPA.3391-9858-2704-75689,2022-06-22,1655916631,Charged,guam,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,PLN,12.19,2.80,14.99,,,,PL,,,4992313473829035528,Yes
GPA.3384-3990-6808-37625,2022-06-22,1655917414,Charged,r8q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,5.76,1.28,7.04,,,,DE,,,4992313473829035528,Yes
GPA.3346-0128-3044-12928,2022-06-22,1655919033,Charged,E1051X,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,NL,,,4992313473829035528,Yes
GPA.3394-6642-7309-15027,2022-06-22,1655919387,Charged,a13,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GHS,29.79,5.21,35.00,Kpando,,,GH,,,4992313473829035528,Yes
GPA.3307-7843-9460-37132,2022-06-22,1655920444,Charged,y2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes
GPA.3347-9279-4000-90698,2022-06-22,1655922215,Charged,a31,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,0.65,4.99,,,4410,NZ,,,4992313473829035528,Yes
GPA.3363-1253-6879-14003,2022-06-22,1655928595,Charged,OnePlus8Pro,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,DKK,47.20,11.80,59.00,,,,DK,,,4992313473829035528,Yes
GPA.3330-8300-4450-57103,2022-06-22,1655932390,Charged,a52sxq,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,SAR,11.30,1.69,12.99,,,,SA,,,4992313473829035528,Yes
GPA.3345-9968-5996-56377,2022-06-22,1655937970,Refund,gta4xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,-1.28,-7.99,,,,DE,,,4992313473829035528,Yes
GPA.3360-1476-5738-74537,2022-06-23,1655944520,Charged,a13x,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.53,6.52,NEW YORK,NY,10013,US,,,4992313473829035528,Yes
GPA.3323-4235-3375-91830..1,2022-06-23,1655946405,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,AUD,5.45,0.54,5.99,,,4615,AU,p1m,,4992313473829035528,Yes
GPA.3344-6127-8032-58293,2022-06-23,1655948223,Charged,a11q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,0000006,CL,,,4992313473829035528,Yes
GPA.3338-9958-1580-44914,2022-06-23,1655970130,Charged,beyond2, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,,4992313473829035528,Yes
GPA.3323-6210-1507-67825,2022-06-23,1655971695,Charged,TECNO-LB8a,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NGN,"1,172.09",87.91,"1,260.00",Soba,KADUNA,,NG,,,4992313473829035528,Yes
GPA.3358-9617-7325-16017,2022-06-23,1655972033,Charged,zork_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes
GPA.3351-5233-6390-56330,2022-06-23,1655974500,Charged,crownlte,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,280.37,19.63,300.00,,,26110,TH,,,4992313473829035528,Yes
GPA.3361-7533-9681-06747,2022-06-23,1655979645,Charged,gts8pwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.60,8.09,Strongsville,OH,44149,US,,,4992313473829035528,Yes
GPA.3307-7843-9460-37132,2022-06-23,1655981646,Refund,y2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,-17.00,-85.00,,,,SE,,,4992313473829035528,Yes
GPA.3341-3117-1919-85811,2022-06-23,1655983093,Charged,a03,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,อ.เมือง,กาญจนบุรี,71190,TH,,,4992313473829035528,Yes
GPA.3334-6905-5680-38837,2022-06-23,1655985739,Charged,a22,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,THB,186.92,13.08,200.00,,,94000,TH,,,4992313473829035528,Yes
GPA.3344-2371-3783-31885,2022-06-23,1655993555,Charged,c2q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.60,8.09,Millport,NY,14864,US,,,4992313473829035528,Yes
GPA.3376-6871-1057-13600,2022-06-23,1655995986,Charged,channel,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes
GPA.3399-1506-5742-47544,2022-06-23,1655996983,Charged,gts7xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.54,8.03,TAYLORSVILLE,UT,84118,US,,,4992313473829035528,Yes
GPA.3397-0844-8019-03188,2022-06-23,1655999353,Charged,dedede_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.27,0.00,7.27,London,,,UG,,,4992313473829035528,Yes
GPA.3342-7033-4962-58279,2022-06-23,1656000656,Charged,denver,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.69,6.68,CAROLINA,PR,00983,US,,,4992313473829035528,Yes
GPA.3379-7580-6909-22596,2022-06-23,1656001044,Charged,HWSNE, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SEK,55.20,13.80,69.00,,,,SE,,,4992313473829035528,Yes
GPA.3359-8623-6040-62568,2022-06-23,1656005395,Charged,jackpot2lte,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",Ho Chi Minh,THÀNH PHỐ HỒ CHÍ MINH,,VN,,,4992313473829035528,Yes
GPA.3393-5552-8958-27645,2022-06-23,1656012090,Charged,a9y18qlte,Remove all anoying ads (Notes - Notepad - Notes App),owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,EUR,2.49,0.50,2.99,,,,AT,,,4992313473829035528,Yes
GPA.3376-6284-4559-16588,2022-06-23,1656012745,Charged,a21s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.55,1.44,8.99,,,,DE,,,4992313473829035528,Yes
GPA.3322-1046-5919-85847,2022-06-23,1656024340,Charged,star2lte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,23.80,1.19,24.99,,أبو ظبي,,AE,,,4992313473829035528,Yes
GPA.3399-9920-9207-79902,2022-06-23,1656026960,Charged,denver,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.47,7.96,EAST WEYMOUTH,MA,02189,US,,,4992313473829035528,Yes
GPA.3343-2351-2649-10954..5,2022-06-24,1656028968,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.00,3.99,Sacramento,CA,95841,US,,,4992313473829035528,Yes
GPA.3374-8042-1001-19721,2022-06-24,1656030427,Charged,gta8wifi, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.75,7.24,Humacao,,00791,PR,,,4992313473829035528,Yes
GPA.3302-8156-4056-22810,2022-06-24,1656031267,Charged,a72q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,IDR,"89,000.00","9,790.00","98,790.00",,,,ID,,,4992313473829035528,Yes
GPA.3319-4093-0673-49309,2022-06-24,1656035304,Charged,a3xelte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.68,0.51,3.19,,,,DE,,,4992313473829035528,Yes
GPA.3386-5026-3429-59329,2022-06-24,1656041025,Charged,gts7fewifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,760350,SG,,,4992313473829035528,Yes
GPA.3397-1756-0122-39955,2022-06-24,1656047346,Charged,HWEML,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.55,1.44,8.99,,,,DE,,,4992313473829035528,Yes
GPA.3333-3251-8755-42726,2022-06-24,1656047382,Charged,b0s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PLN,22.76,5.23,27.99,,,,PL,,,4992313473829035528,Yes
GPA.3343-8970-1388-14205,2022-06-24,1656054127,Charged,KYV47,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,JPY,350.00,0.00,350.00,,,2310823,JP,,,4992313473829035528,Yes
GPA.3322-8010-2762-12782,2022-06-24,1656054899,Charged,gtowifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,,4992313473829035528,Yes
GPA.3382-2337-4304-56885,2022-06-24,1656061141,Charged,amber,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,SAR,11.30,1.69,12.99,جده,,21381,SA,,,4992313473829035528,Yes
GPA.3390-6409-1054-00726,2022-06-24,1656064146,Charged,HWMRD-M1,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,RON,26.04,4.95,30.99,,,,RO,p1y,,4992313473829035528,Yes
GPA.3326-7959-3615-80660,2022-06-24,1656067871,Charged,p3s,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,AUD,4.99,0.50,5.49,,,3226,AU,p1m,,4992313473829035528,Yes
GPA.3358-5409-6355-89912,2022-06-24,1656070002,Charged,gts7xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,MASSONGEX,,1869,CH,,,4992313473829035528,Yes
GPA.3377-7509-6850-12978,2022-06-24,1656070825,Charged,b0s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.32,1.17,6.49,,,,SI,,,4992313473829035528,Yes
GPA.3346-7910-6073-92328,2022-06-24,1656072986,Charged,o1s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,SEK,79.20,19.80,99.00,,,,SE,,,4992313473829035528,Yes
GPA.3305-8500-8974-22684,2022-06-24,1656075469,Charged,gta4xl,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Mumbai,Maharashtra,400033,IN,,,4992313473829035528,Yes
GPA.3357-0428-7193-39538,2022-06-24,1656078315,Charged,OnePlus7Pro,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Navi Mumbai,Maharashtra,410218,IN,,,4992313473829035528,Yes
GPA.3371-6043-7444-82894,2022-06-24,1656078823,Charged,p3s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes
